state,court_name,court_folder,year,case_id,case_folder,case_title,opinion_date,source_text_path,output_case_path,Case Number,Case Title,Court,Court Level,Courts Website,Date,Firm,Firm Address,Lawyer + Side,Metadata location (CSV file path),Opinion folder (PDF full path),State
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00131,23-ENV-00131,,09/04/2025,downloads/environmental/2025/23-ENV-00131/Ellies Pet Care Services 23ENV131 Merits Decision.txt,environmental/2025/23-ENV-00131,23-ENV-00131,"Ellie's Pet Care Services, LLC CU Appeal - Merits Decision",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,09/04/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00131/Ellies Pet Care Services 23ENV131 Merits Decision.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00132,23-ENV-00132,,03/14/2025,downloads/environmental/2025/23-ENV-00132/Village of North Bennington v Corey et al 23ENV132 MSJ.txt,environmental/2025/23-ENV-00132,23-ENV-00132,Village of North Bennington v Corey et al. - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,03/14/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00132/Village of North Bennington v Corey et al 23ENV132 MSJ.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV-00140,23-ENV-00140,,04/09/2025,"downloads/environmental/2025/23-ENV-00140/Hillview Heights, LLC Subidivision Appeal 23ENV140 Merits Decision.txt",environmental/2025/23-ENV-00140,23-ENV-00140,"Hillview Heights, LLC Subdivision Appeal - Decision on the Merits",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,04/09/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV-00140/Hillview Heights, LLC Subidivision Appeal 23ENV140 Merits Decision.pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV00093 24-ENV-00054,23-ENV00093_24-ENV-00054,,08/05/2025,downloads/environmental/2025/23-ENV00093 24-ENV-00054/Peacefield LLC JO Land Use Permit Denial 23ENV00093 24ENV00054 XMSJ.txt,environmental/2025/23-ENV00093_24-ENV-00054,23-ENV00093 24-ENV-00054,"Peacefield, LLC JO & Peacefield, LLC Land Use Permit Denial - Decision on Motions",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,08/05/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV00093 24-ENV-00054/Peacefield LLC JO Land Use Permit Denial 23ENV00093 24ENV00054 XMSJ.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23-ENV00120 24-ENV-00003,23-ENV00120_24-ENV-00003,,09/03/2025,downloads/environmental/2025/23-ENV00120 24-ENV-00003/Taft Street Appeals 23ENV120 24ENV3 Motions.txt,environmental/2025/23-ENV00120_24-ENV-00003,23-ENV00120 24-ENV-00003,8 Taft Street DRB Appeal & 8 Taft Street NOV Appeal - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,09/03/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23-ENV00120 24-ENV-00003/Taft Street Appeals 23ENV120 24ENV3 Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,23ENV00116,23ENV00116,,02/14/2025,downloads/environmental/2025/23ENV00116/181 Parker Hill Road Application 23ENV116 Merits.txt,environmental/2025/23ENV00116,23ENV00116,181 Parker Hill Road Application - Decision on the Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,02/14/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/23ENV00116/181 Parker Hill Road Application 23ENV116 Merits.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00001,24-ENV-00001,,01/07/2025,downloads/environmental/2025/24-ENV-00001/Old Quarry Road Appeal 24ENV1 Entry Regarding Motions.txt,environmental/2025/24-ENV-00001,24-ENV-00001,Old Quarry Road Appeal - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,01/07/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00001/Old Quarry Road Appeal 24ENV1 Entry Regarding Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00004,24-ENV-00004,,03/14/2025,downloads/environmental/2025/24-ENV-00004/Kendall Road CU Denial 24ENV4 Decision on Motions.txt,environmental/2025/24-ENV-00004,24-ENV-00004,Kendall Road CU Denial - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,03/14/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00004/Kendall Road CU Denial 24ENV4 Decision on Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00022,24-ENV-00022,,01/07/2025,downloads/environmental/2025/24-ENV-00022/Pittsford v Bovey Boondock 24-ENV-22 Motion for Contempt.txt,environmental/2025/24-ENV-00022,24-ENV-00022,Town of Pittsford v Bovey & Boondock Motors - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,01/07/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00022/Pittsford v Bovey Boondock 24-ENV-22 Motion for Contempt.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00025,24-ENV-00025,,02/27/2025,"downloads/environmental/2025/24-ENV-00025/Pest Pro, Inc. Site Plan Amendment 24ENV25 MSJ.txt",environmental/2025/24-ENV-00025,24-ENV-00025,"Pest Pro, Inc. Site Plan Amendment - Decision on Motions",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,02/27/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00025/Pest Pro, Inc. Site Plan Amendment 24ENV25 MSJ.pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00029,24-ENV-00029,,04/10/2025,downloads/environmental/2025/24-ENV-00029/Town of Poultney v Kainen 24ENV29 Merits Decision.txt,environmental/2025/24-ENV-00029,24-ENV-00029,Town of Poultney v Kainen - Decision on the Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,04/10/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00029/Town of Poultney v Kainen 24ENV29 Merits Decision.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00031,24-ENV-00031,,06/17/2025,downloads/environmental/2025/24-ENV-00031/Town of Plainfield v. Lynch and Lynch 24ENV00031 Contempt.txt,environmental/2025/24-ENV-00031,24-ENV-00031,"Town of Plainfield v Lynch, Lynch and Parry - Decision on Contempt",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,06/17/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00031/Town of Plainfield v. Lynch and Lynch 24ENV00031 Contempt.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00031,24-ENV-00031__2025_02_27,,02/27/2025,downloads/environmental/2025/24-ENV-00031/Town of Plainfield v. Lynch and Lynch 24ENV31 Merits.txt,environmental/2025/24-ENV-00031__2025_02_27,24-ENV-00031,"Town of Plainfield v Lynch, Lynch and Parry - Decision on the Merits",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,02/27/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00031/Town of Plainfield v. Lynch and Lynch 24ENV31 Merits.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00031,24-ENV-00031__2025_05_08,,05/08/2025,downloads/environmental/2025/24-ENV-00031/Town of Plainfield v Lynch and Lynch 24ENV31 Motion for Contempt.txt,environmental/2025/24-ENV-00031__2025_05_08,24-ENV-00031,"Town of Plainfield v Lynch, Lynch and Parry - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,05/08/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00031/Town of Plainfield v Lynch and Lynch 24ENV31 Motion for Contempt.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00035,24-ENV-00035,,01/10/2025,downloads/environmental/2025/24-ENV-00035/Lake Bomoseen Association and LBPT Denial 24ENV35 Motion to Dismiss.txt,environmental/2025/24-ENV-00035,24-ENV-00035,Lake Bomoseen Association and LBPT Denial - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,01/10/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00035/Lake Bomoseen Association and LBPT Denial 24ENV35 Motion to Dismiss.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00043,24-ENV-00043,,04/04/2025,downloads/environmental/2025/24-ENV-00043/Honos Real Estate LLC Variance 24ENV43 Motions.txt,environmental/2025/24-ENV-00043,24-ENV-00043,"Honos Real Estate, LLC Variance Denial - Decision on Motions",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,04/04/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00043/Honos Real Estate LLC Variance 24ENV43 Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00044,24-ENV-00044,,06/30/2025,downloads/environmental/2025/24-ENV-00044/1697 Bockways Mills Road Denial 24ENV44 Merits Hearing.txt,environmental/2025/24-ENV-00044,24-ENV-00044,1697 Brockways Mills Road Denial - Decision on Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,06/30/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00044/1697 Bockways Mills Road Denial 24ENV44 Merits Hearing.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00044,24-ENV-00044__2025_01_15,,01/15/2025,downloads/environmental/2025/24-ENV-00044/1697 Brockway Mills Road Denial 24ENV00044 Motion for Summary Judgment.txt,environmental/2025/24-ENV-00044__2025_01_15,24-ENV-00044,1697 Brockways Mills Road Denial - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,01/15/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00044/1697 Brockway Mills Road Denial 24ENV00044 Motion for Summary Judgment.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00049 24-ENV-00098,24-ENV-00049_24-ENV-00098,,05/28/2025,downloads/environmental/2025/24-ENV-00049 24-ENV-00098/Town of Berlin v Harr LLC & Harr LLC Zoning Permit App 24ENV49 24ENV98 Merits Decision.txt,environmental/2025/24-ENV-00049_24-ENV-00098,24-ENV-00049 24-ENV-00098,"Town of Berlin v. Harr, LLC & Harr, LLC Zoning Permit App - Decision on Merits",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,05/28/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00049 24-ENV-00098/Town of Berlin v Harr LLC & Harr LLC Zoning Permit App 24ENV49 24ENV98 Merits Decision.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00051,24-ENV-00051,,06/17/2025,downloads/environmental/2025/24-ENV-00051/McPartland ZA Appeal 24ENV51 OTR Merits.txt,environmental/2025/24-ENV-00051,24-ENV-00051,McPartland ZA Appeal - Decision on Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,06/17/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00051/McPartland ZA Appeal 24ENV51 OTR Merits.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00051,24-ENV-00051__2025_02_06,,02/06/2025,downloads/environmental/2025/24-ENV-00051/McPartland ZA Appeal 24ENV51 Motion to Reconsider_0.txt,environmental/2025/24-ENV-00051__2025_02_06,24-ENV-00051,McPartland ZA Appeal - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,02/06/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00051/McPartland ZA Appeal 24ENV51 Motion to Reconsider_0.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00053,24-ENV-00053,,12/31/2025,downloads/environmental/2025/24-ENV-00053/Town of Bennington v Rowland 24ENV53 Motion to Delay.txt,environmental/2025/24-ENV-00053,24-ENV-00053,Town of Bennington v Rowland et al - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,12/31/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00053/Town of Bennington v Rowland 24ENV53 Motion to Delay.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00061,24-ENV-00061,,03/26/2025,downloads/environmental/2025/24-ENV-00061/3 Gill Terrace DRB Decision Appeal 24ENV61 On the Record Matter.txt,environmental/2025/24-ENV-00061,24-ENV-00061,3 Gill Terrace DRB Decision Appeal - On the Record Decision,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,03/26/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00061/3 Gill Terrace DRB Decision Appeal 24ENV61 On the Record Matter.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00065,24-ENV-00065,,03/25/2025,downloads/environmental/2025/24-ENV-00065/100 Terra Lane Zoning Permit Appeal 24ENV65 Decision on Motions.txt,environmental/2025/24-ENV-00065,24-ENV-00065,100 Terra Lane Zoning Permit Appeal - Decision on Motions,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,03/25/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00065/100 Terra Lane Zoning Permit Appeal 24ENV65 Decision on Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00069,24-ENV-00069,,05/22/2025,downloads/environmental/2025/24-ENV-00069/Town of Colchester v. Huard 24ENV00069 Merits.txt,environmental/2025/24-ENV-00069,24-ENV-00069,Town of Colchester v Huard et al - Decision on the Merits,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,05/22/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00069/Town of Colchester v. Huard 24ENV00069 Merits.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00072,24-ENV-00072,,07/31/2025,downloads/environmental/2025/24-ENV-00072/Lot 20 295 Applewood Road Wetland Determination 24ENV72 Motions.txt,environmental/2025/24-ENV-00072,24-ENV-00072,"Lot 20, 295 Applewood Road Wetland Determination - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,07/31/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00072/Lot 20 295 Applewood Road Wetland Determination 24ENV72 Motions.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00072,24-ENV-00072__2025_03_11,,03/11/2025,downloads/environmental/2025/24-ENV-00072/Lot 20 Applewood Road Wetland Determination 24ENV72 MSJ.txt,environmental/2025/24-ENV-00072__2025_03_11,24-ENV-00072,"Lot 20, 295 Applewood Road Wetland Determination - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,03/11/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00072/Lot 20 Applewood Road Wetland Determination 24ENV72 MSJ.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00072,24-ENV-00072__2025_05_12,,05/12/2025,"downloads/environmental/2025/24-ENV-00072/Lot 20, 295 Applewood Road Wetland Determination 24ENV72 Motion for Expedited Response.txt",environmental/2025/24-ENV-00072__2025_05_12,24-ENV-00072,"Lot 20, 295 Applewood Road Wetland Determination - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,05/12/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,"C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00072/Lot 20, 295 Applewood Road Wetland Determination 24ENV72 Motion for Expedited Response.pdf",Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00072,24-ENV-00072__2025_06_18,,06/18/2025,downloads/environmental/2025/24-ENV-00072/Lot 20 Applewood Road 24ENV72 Motion to Dismiss Standing.txt,environmental/2025/24-ENV-00072__2025_06_18,24-ENV-00072,"Lot 20, 295 Applewood Road Wetland Determination - Decision on Motion",Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,06/18/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00072/Lot 20 Applewood Road 24ENV72 Motion to Dismiss Standing.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00080,24-ENV-00080,,02/19/2025,downloads/environmental/2025/24-ENV-00080/Town of Derby v Fletcher 24ENV80 Motion for Default Judgment.txt,environmental/2025/24-ENV-00080,24-ENV-00080,Town of Derby v Fletcher - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,02/19/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00080/Town of Derby v Fletcher 24ENV80 Motion for Default Judgment.pdf,Vermont
Vermont,Vermont Environmental Division,environmental,2025,24-ENV-00081,24-ENV-00081,,06/26/2025,downloads/environmental/2025/24-ENV-00081/3111 Cross Road ZA Permit Appeal 24ENV81 XMSJ.txt,environmental/2025/24-ENV-00081,24-ENV-00081,3111 Cross Road ZA Permit Appeal - Decision on Motion,Environmental,Environmental,https://www.vermontjudiciary.org/opinions-decisions,06/26/2025,N/A,N/A,N/A,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/CSV/case.csv,C:/Users/TRENDING PC/LegalAI-Scraper/vermont/downloads/environmental/2025/24-ENV-00081/3111 Cross Road ZA Permit Appeal 24ENV81 XMSJ.pdf,Vermont
